id_usuario,edad_usuario,genero_usuario,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,capacidad_estacion_origen,lat_estacion_origen,long_estacion_origen,duracion_recorrido,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,capacidad_estacion_destino,lat_estacion_destino,long_estacion_destino,servicio
400191,,,2019-07-28 23:07:11,165.0,PLAZA MONSEÑOR MIGUEL DE ANDREA,"Anchorena, Tomas Manuel De, Dr. y Cabrera, Jose A.",12.0,-34.597048,-58.407614,0 days 00:07:40.000000000,2019-07-28 23:14:51,166.0,Cementerio de Recoleta,"Lopez, Vicente 2000",20.0,-34.589189700000006,-58.393250699999996,nuevo
96754,,,2019-05-21 21:27:47,87.0,Guayaquil,Guayaquil y Doblas,16.0,-34.619845,-58.4314942,0 days 00:26:58.000000000,2019-05-21 21:54:45,70.0,ARAOZ,Araoz 1413,20.0,-34.5926862,-58.4260597,nuevo
169990,,,2019-07-16 19:21:40,277.0,PLAZA BOLIVIA,Olleros Av. y Del Libertador Av.,12.0,-34.5634645,-58.43603670000001,0 days 00:31:20.000000000,2019-07-16 19:53:00,216.0,Coronel Diaz,Guemes 3330,20.0,-34.5900976,-58.4114907,nuevo
270820,,,2019-06-02 18:57:47,162.0,LARREA Y BARTOLOMÉ MITRE,Larrea 80,20.0,-34.608985,-58.401924,0 days 00:18:52.000000000,2019-06-02 19:16:39,74.0,INSTITUTO  LELOIR,"Ibarbourou, Juana De y Patricias Argentinas Av.",24.0,-34.6043825,-58.4346338,nuevo
25014,,,2019-06-23 12:08:36,6.0,Parque Lezama,"Garcia, Martin Av. 295",20.0,-34.628526,-58.369758,0 days 00:47:36.000000000,2019-06-23 12:56:12,73.0,Ruy Díaz de Guzmán,"Garcia, Martin Av. y Ruy Diaz De Guzman",16.0,-34.6306814,-58.3718235,nuevo
393710,,,2019-07-08 20:47:26,56.0,Plaza Palermo Viejo,Costa Rica y Armenia,16.0,-34.588567,-58.425999,0 days 00:39:56.000000000,2019-07-08 21:27:22,71.0,CERRITO,"Saenz Peña, Roque, Pres. Diagonal Norte Av. y Cerrito",30.0,-34.60266729999999,-58.3833559,nuevo
12543,,,2019-07-27 19:40:44,289.0,BARRANCAS DE BELGRANO,"Sucre, Antonio Jose De, Mcal. y Vertiz Virrey Av.",24.0,-34.559793400000004,-58.4484316,0 days 00:25:47.000000000,2019-07-27 20:06:31,190.0,JUNCAL,"Juncal y Salguero, Jeronimo",20.0,-34.5850763,-58.41111360000001,nuevo
184330,,,2019-05-28 19:02:22,294.0,Udaondo,"Udaondo, Guillermo Av. 1185",20.0,-34.5458835,-58.45200620000001,0 days 00:24:47.000000000,2019-05-28 19:27:09,268.0,GARCIA DEL RIO,Garcia Del Rio y Pinto,28.0,-34.5500734,-58.476643,nuevo
339394,,,2019-07-21 15:02:39,263.0,PLAZA DEL ANGEL GRIS,Calcena y Avellaneda Av.,12.0,-34.621794799999996,-58.457527899999995,0 days 01:16:30.000000000,2019-07-21 16:19:09,268.0,GARCIA DEL RIO,Garcia Del Rio y Pinto,28.0,-34.5500734,-58.476643,nuevo
414885,,,2019-07-22 13:40:46,47.0,Colegio Nacional de Buenos Aires,Bolivar 306,16.0,-34.6117408,-58.3733149,0 days 00:05:59.000000000,2019-07-22 13:46:45,72.0,Venezuela,Peru 490,18.0,-34.613542100000004,-58.374663500000004,nuevo
172829,,,2019-05-30 00:42:49,270.0,Beauchef,Beauchef 1995,16.0,-34.640114000000004,-58.43026,0 days 00:10:27.000000000,2019-05-30 00:53:16,226.0,Virrey Liniers,Salcedo 3408,20.0,-34.633334999999995,-58.41322629999999,nuevo
329170,,,2019-06-20 19:22:03,165.0,PLAZA MONSEÑOR MIGUEL DE ANDREA,"Anchorena, Tomas Manuel De, Dr. y Cabrera, Jose A.",12.0,-34.597048,-58.407614,0 days 00:23:26.000000000,2019-06-20 19:45:29,49.0,33 Orientales,Constitucion y Treinta y Tres Orientales,20.0,-34.6290527,-58.422610999999996,nuevo
62110,,,2019-07-08 13:04:37,32.0,Catedral,San Martin 67,16.0,-34.60720739999999,-58.37359839999999,0 days 01:12:54.000000000,2019-07-08 14:17:31,32.0,Catedral,San Martin 67,16.0,-34.60720739999999,-58.37359839999999,nuevo
14146,,,2019-06-05 15:49:08,197.0,Quintino Bocayuva,Quintino Bocayuva y Don Bosco,20.0,-34.613448999999996,-58.423396999999994,0 days 00:37:38.000000000,2019-06-05 16:26:46,4.0,Plaza Roma,Lavalle y Bouchard,20.0,-34.6017255,-58.368762800000006,nuevo
218718,,,2019-07-30 17:21:41,306.0,Paysandu y Galicia,Galicia 1220,20.0,-34.608465,-58.45585,0 days 00:06:28.000000000,2019-07-30 17:28:09,281.0,Plaza Irlanda,Gaona Av. 2200,16.0,-34.6138773,-58.45837420000001,nuevo
382027,,,2019-07-06 07:52:23,290.0,FERROCARRIL OESTE,"Garcia Lorca, Federico 280",20.0,-34.6186003,-58.4456027,0 days 00:09:48.000000000,2019-07-06 08:02:11,231.0,PLAZA BENITO NAZAR,"Virasoro, Valentin y Figueroa, D. Apolinario, Coronel",16.0,-34.6051305,-58.445839799999995,nuevo
149138,,,2019-05-23 13:18:10,83.0,Paraná,Lavalle 1590,20.0,-34.603269,-58.3893728,0 days 00:48:56.000000000,2019-05-23 14:07:06,94.0,GÚZMAN,Guzman 129,30.0,-34.591511,-58.449652,nuevo
2045,,,2019-05-17 21:15:18,215.0,Guatemala,Guatemala 4773,20.0,-34.5858843,-58.4251226,0 days 00:13:37.000000000,2019-05-17 21:28:55,214.0,Armenia y Gorriti,Armenia 1525,16.0,-34.5905808,-58.428962399999996,nuevo
147526,,,2019-07-22 11:19:42,354.0,Sanatorio Mendez,Hidalgo 512,20.0,-34.613457000000004,-58.4401581,0 days 00:33:36.000000000,2019-07-22 11:53:18,182.0,RAVIGNANI Y GUATEMALA,"Ravignani, Emilio, Dr. 2185",20.0,-34.5780479,-58.4352466,nuevo
582185_0,28.0,MASCULINO,2019-02-11 19:30:57,102.0,Roseti,Roseti 50 y Av Dorrego,,-34.5864398918839,-58.4459867498295,0 days 00:11:11.000000000,2019-02-11 19:42:08,125.0,Oro,Fray Justo Santamaria de Oro y Guatemala,,-34.5834801072487,-58.4282171673392,antiguo
66665,,,2019-07-31 12:53:36,449.0,San Jose de Flores,Avenida Rivadavia y Fray Cayetano,24.0,-34.6289374,-58.463660600000004,0 days 00:33:58.000000000,2019-07-31 13:27:34,271.0,Venancio Flores,"Argerich y Flores, Venancio, Gral.",20.0,-34.63008,-58.47426,nuevo
174755,,,2019-05-21 16:08:31,21.0,Parque Patricios,Iguazu y Uspallata,24.0,-34.63968320000001,-58.4062115,0 days 00:29:18.000000000,2019-05-21 16:37:49,161.0,Humahuaca,Humahuaca 3912,20.0,-34.6020779,-58.419676100000004,nuevo
90957,,,2019-06-23 21:25:35,104.0,Federico Lacroze,Guzman Av. 1100,30.0,-34.587617,-58.455212,0 days 00:08:22.000000000,2019-06-23 21:33:57,269.0,SAN MIGUEL DE GARICOITS,"Delgado y Loreto, Virrey",18.0,-34.577296000000004,-58.457854000000005,nuevo
107091,,,2019-05-06 10:24:22,99.0,Malabia,Malabia 780,20.0,-34.596096100000004,-58.435407999999995,0 days 00:26:52.000000000,2019-05-06 10:51:14,87.0,Guayaquil,Guayaquil y Doblas,16.0,-34.619845,-58.4314942,nuevo
109926,,,2019-07-23 16:48:03,343.0,Parque Chacabuco II,Asamblea Av. y Faraday,20.0,-34.635727200000005,-58.4411639,0 days 00:29:00.000000000,2019-07-23 17:17:03,92.0,Salcedo,Salcedo 2908,20.0,-34.6316444,-58.40533860000001,nuevo
340182,,,2019-06-26 19:47:50,258.0,La Pampa,La Pampa 2250,16.0,-34.56559179999999,-58.455483799999996,0 days 00:21:13.000000000,2019-06-26 20:09:03,386.0,Coghlan,Estomba 2647,8.0,-34.5656428,-58.475512,nuevo
173976,,,2019-06-14 15:01:53,118.0,MEXICO,Saavedra y Mexico,20.0,-34.6170196,-58.402653099999995,0 days 00:26:06.000000000,2019-06-14 15:27:59,325.0,SAENZ,Del Tigre 3935,16.0,-34.645252,-58.416546999999994,nuevo
297156,,,2019-06-14 02:04:18,248.0,Plaza Zapiola,Donado 2001,20.0,-34.5738411,-58.4742812,0 days 01:02:31.000000000,2019-06-14 03:06:49,247.0,Tronador,Triunvirato Av. y Tronador,18.0,-34.5839895,-58.4666304,nuevo
58221,,,2019-04-24 21:10:28,38.0,Plaza Libertad,Cerrito 990,20.0,-34.59704970000001,-58.38284029999999,0 days 00:37:39.000000000,2019-04-24 21:48:07,44.0,Ecoparque,Del Libertador Av. 3260,20.0,-34.5755148,-58.413882900000004,nuevo
286843,,,2019-06-08 12:17:12,364.0,Matienzo Y Arce,"Matienzo, Benjamin, Teniente 1798",24.0,-34.568721999999994,-58.43438100000001,0 days 00:23:10.000000000,2019-06-08 12:40:22,102.0,ROSETI,Roseti 50,12.0,-34.5864287,-58.445819900000004,nuevo
147815,,,2019-06-05 19:44:30,38.0,Plaza Libertad,Cerrito 990,20.0,-34.59704970000001,-58.38284029999999,0 days 00:24:34.000000000,2019-06-05 20:09:04,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,nuevo
215907,,,2019-07-10 18:19:26,355.0,Plazoleta Rafael del Riego,O'Higgins 1327,16.0,-34.567504799999995,-58.4465088,0 days 00:59:41.000000000,2019-07-10 19:19:07,274.0,Ciudad De La Paz,Ciudad De La Paz 2816,24.0,-34.5563511,-58.4630428,nuevo
97176,,,2019-07-06 22:17:54,200.0,AUSTRIA Y FRENCH,Austria 2080,20.0,-34.5883282,-58.4038684,0 days 00:10:39.000000000,2019-07-06 22:28:33,12.0,Plaza Vicente Lopez,Parana y Juncal,16.0,-34.5927096,-58.38880699999999,nuevo
156091,,,2019-05-24 14:07:30,27.0,Montevideo,Cordoba Av. y Montevideo,16.0,-34.599068,-58.3900887,0 days 00:22:51.000000000,2019-05-24 14:30:21,75.0,Plaza Primero de Mayo,Pichincha 238,20.0,-34.612297600000005,-58.39898710000001,nuevo
347851,,,2019-07-16 08:41:45,373.0,Plaza Exodo Jujeño,Liverpool 2812,16.0,-34.582488899999994,-58.481028599999995,0 days 00:24:24.000000000,2019-07-16 09:06:09,278.0,MONROE,Superi 2519,16.0,-34.564083000000004,-58.469789,nuevo
96542,,,2019-05-12 16:30:05,59.0,Independencia,"Independencia Av. E Irigoyen, Bernardo De",20.0,-34.617771000000005,-58.3804546,0 days 00:18:35.000000000,2019-05-12 16:48:40,183.0,VIRREY CEVALLOS,Mexico 1652,20.0,-34.615699400000004,-58.3899728,nuevo
64402,,,2019-04-29 06:42:38,59.0,Independencia,"Independencia Av. E Irigoyen, Bernardo De",20.0,-34.617771000000005,-58.3804546,0 days 00:13:23.000000000,2019-04-29 06:56:01,26.0,JUANA MANSO I,"Manso Juana y De La Barra,  Emma",24.0,-34.600460600000005,-58.3636593,nuevo
141987,,,2019-06-01 10:25:33,182.0,RAVIGNANI Y GUATEMALA,"Ravignani, Emilio, Dr. 2185",20.0,-34.5780479,-58.4352466,0 days 01:55:14.000000000,2019-06-01 12:20:47,58.0,Ministro Carranza,Santa Fe Av. y Dorrego,20.0,-34.575277299999996,-58.43468829999999,nuevo
213123,,,2019-06-19 18:32:26,372.0,MARTÍ Y DIRECTORIO,"Marti, Jose 404",12.0,-34.636406,-58.470136,0 days 00:40:26.000000000,2019-06-19 19:12:52,110.0,Guardia Vieja,Guardia Vieja 3500,20.0,-34.601738,-58.415434,nuevo
145894,,,2019-05-22 15:58:48,279.0,CASTELLI Y PERON,"Castelli y Peron, Juan Domingo, Tte. General",20.0,-34.6074177,-58.404785399999994,0 days 00:49:14.000000000,2019-05-22 16:48:02,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,nuevo
18663,,,2019-07-27 13:26:27,116.0,HOSPITAL ALEMÁN,Beruti y Ecuador,12.0,-34.5921708,-58.4025894,0 days 01:06:44.000000000,2019-07-27 14:33:11,193.0,ARENALES Y AGUERO,Arenales y Aguero,20.0,-34.5908626,-58.4061652,nuevo
276880,,,2019-07-12 12:28:45,87.0,Guayaquil,Guayaquil y Doblas,16.0,-34.619845,-58.4314942,0 days 00:20:29.000000000,2019-07-12 12:49:14,161.0,Humahuaca,Humahuaca 3912,20.0,-34.6020779,-58.419676100000004,nuevo
79064_0,26.0,FEMENINO,2019-01-04 18:17:07,2.0,Retiro,Av. Dr.Jose Ramos Mejia y Del Libertador Av,,-34.5925888097729,-58.3748217877563,0 days 00:19:16.000000000,2019-01-04 18:36:23,44_0,Ecoparque,,,,,antiguo
58354,,,2019-05-13 12:01:54,23.0,Suipacha,Suipacha y Viamonte,12.0,-34.600309499999995,-58.3793463,0 days 00:09:17.000000000,2019-05-13 12:11:11,4.0,Plaza Roma,Lavalle y Bouchard,20.0,-34.6017255,-58.368762800000006,nuevo
138506,,,2019-05-18 18:16:53,25.0,Plaza Guemes,"Salguero, Jeronimo y Mansilla, Lucio Norberto, General",24.0,-34.5894269,-58.416117799999995,0 days 01:59:12.000000000,2019-05-18 20:16:05,25.0,Plaza Guemes,"Salguero, Jeronimo y Mansilla, Lucio Norberto, General",24.0,-34.5894269,-58.416117799999995,nuevo
260592,,,2019-06-04 23:15:41,316.0,SAN MARTIN,Cucha Cucha 1471,16.0,-34.605638,-58.45336089999999,0 days 00:14:28.000000000,2019-06-04 23:30:09,227.0,Aranguren,"Aranguren, Juan F., Dr. 137",20.0,-34.6105021,-58.4327935,nuevo
169951,,,2019-05-16 13:57:34,19.0,PLAZA SAN MARTIN,Santa Fe Av. 750,24.0,-34.5956027,-58.3776353,0 days 00:42:07.000000000,2019-05-16 14:39:41,58.0,Ministro Carranza,Santa Fe Av. y Dorrego,20.0,-34.575277299999996,-58.43468829999999,nuevo
7544,,,2019-07-16 07:16:49,131.0,HOSPITAL DE CLÍNICAS,,16.0,-34.59840429999999,-58.399015799999994,0 days 00:18:26.000000000,2019-07-16 07:35:15,242.0,MALBA,San Martin De Tours 3051,20.0,-34.5771741,-58.4032162,nuevo
254109,,,2019-06-27 17:35:29,24.0,ALSINA,"Alsina, Adolfo E Irigoyen, Bernardo De",18.0,-34.610583,-58.380894299999994,0 days 01:01:41.000000000,2019-06-27 18:37:10,308.0,Solar de la Abadía,Maure 1819,20.0,-34.567639,-58.436847,nuevo
32747,,,2019-06-27 13:38:22,2.0,Retiro I,"Ramos Mejia, Jose Maria, Dr. Av. y Del Libertador Av.",20.0,-34.59242329999999,-58.37471510000001,0 days 00:08:49.000000000,2019-06-27 13:47:11,26.0,JUANA MANSO I,"Manso Juana y De La Barra,  Emma",24.0,-34.600460600000005,-58.3636593,nuevo
35927,,,2019-06-29 21:48:09,235.0,JUAN MANUEL DE ROSAS,Triunvirato Av. y Roosevelt Franklin D. Av.,24.0,-34.5737764,-58.4868051,0 days 00:09:24.000000000,2019-06-29 21:57:33,362.0,Holmberg,Holmberg 2725,16.0,-34.566746,-58.479108,nuevo
384798,,,2019-07-09 17:13:58,340.0,Flores,Bogota 2620,12.0,-34.626242,-58.46732900000001,0 days 02:27:03.000000000,2019-07-09 19:41:01,263.0,PLAZA DEL ANGEL GRIS,Calcena y Avellaneda Av.,12.0,-34.621794799999996,-58.457527899999995,nuevo
247543,,,2019-06-27 01:37:09,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,0 days 00:08:07.000000000,2019-06-27 01:45:16,8.0,Congreso,"Cevallos, Virrey y Yrigoyen, Hipolito Av.",24.0,-34.6094218,-58.3893364,nuevo
144309,,,2019-06-01 11:31:45,314.0,SOR JUANA,Galicia 1630,16.0,-34.61047,-58.4602399,0 days 00:15:19.000000000,2019-06-01 11:47:04,213.0,Acevedo,Acevedo 220,20.0,-34.5995649,-58.442536200000006,nuevo
61008,,,2019-06-08 09:34:52,63.0,Reconquista,Reconquista 76,20.0,-34.5987657,-58.3728605,0 days 00:04:45.000000000,2019-06-08 09:39:37,135.0,MARCELO T. DE ALVEAR,Esmeralda 902,20.0,-34.5972818,-58.3787856,nuevo
341718,,,2019-07-05 13:21:38,398.0,Gregoria Perez,"Perez, Gregoria 3314",16.0,-34.57618170000001,-58.45465079999999,0 days 00:03:33.000000000,2019-07-05 13:25:11,269.0,SAN MIGUEL DE GARICOITS,"Delgado y Loreto, Virrey",18.0,-34.577296000000004,-58.457854000000005,nuevo
305884,,,2019-06-15 01:56:45,391.0,Larralde,Vidal 3607,20.0,-34.5508944,-58.4719176,0 days 00:54:18.000000000,2019-06-15 02:51:03,391.0,Larralde,Vidal 3607,20.0,-34.5508944,-58.4719176,nuevo
355542,,,2019-06-22 23:46:11,336.0,PLAZA ARENALES,Nueva York y Chivilcoy Av.,28.0,-34.599917299999994,-58.511415899999996,0 days 00:26:13.000000000,2019-06-23 00:12:24,342.0,Campana,Campana 1523,20.0,-34.616813,-58.484297,nuevo
369244,,,2019-07-22 19:08:06,251.0,Plaza Jose C Paz,"Pepiri y Paz, Jose C.",20.0,-34.644622399999996,-58.409772,0 days 00:59:07.000000000,2019-07-22 20:07:13,155.0,PARQUE JOSE EVARISTO URIBURU,Almafuerte Av. 300,20.0,-34.640961700000005,-58.412560600000006,nuevo
88923,,,2019-06-13 19:14:35,189.0,POSADAS,Posadas 1350,20.0,-34.588688899999994,-58.3852113,0 days 00:21:57.000000000,2019-06-13 19:36:32,36.0,MAIPÚ,Maipu 300,16.0,-34.6045481,-58.3767677,nuevo
213123,,,2019-06-20 18:43:12,336.0,PLAZA ARENALES,Nueva York y Chivilcoy Av.,28.0,-34.599917299999994,-58.511415899999996,0 days 00:31:34.000000000,2019-06-20 19:14:46,372.0,MARTÍ Y DIRECTORIO,"Marti, Jose 404",12.0,-34.636406,-58.470136,nuevo
3111_0,30.0,MASCULINO,2019-02-15 21:13:41,88.0,Misiones,Misiones entre Adolfo Alsina y Moreno,,-34.6128670912616,-58.404230050846,0 days 00:05:20.000000000,2019-02-15 21:19:01,88.0,Misiones,Misiones entre Adolfo Alsina y Moreno,,-34.6128670912616,-58.404230050846,antiguo
155009,,,2019-05-21 18:03:57,231.0,PLAZA BENITO NAZAR,"Virasoro, Valentin y Figueroa, D. Apolinario, Coronel",16.0,-34.6051305,-58.445839799999995,0 days 00:14:08.000000000,2019-05-21 18:18:05,197.0,Quintino Bocayuva,Quintino Bocayuva y Don Bosco,20.0,-34.613448999999996,-58.423396999999994,nuevo
8192,,,2019-02-28 13:05:43,175.0,Constitución,"Garay, Juan De Av. 1050",36.0,-34.6267408,-58.38093489999999,0 days 00:22:27.000000000,2019-02-28 13:28:10,76.0,Ayacucho,"Ayacucho y Peron, Juan Domingo, Tte. General",20.0,-34.6074084,-58.3950548,nuevo
266145,,,2019-06-23 06:06:12,21.0,Parque Patricios,Iguazu y Uspallata,24.0,-34.63968320000001,-58.4062115,0 days 00:14:16.000000000,2019-06-23 06:20:28,218.0,Senillosa,Senillosa 1905,16.0,-34.638523,-58.425464,nuevo
592746_0,30.0,FEMENINO,2019-01-14 13:36:49,170.0,San Luis y Ecuador,San Luis 2862 entre Ecuador y Boulogne Sur Mer,,-34.5997327041382,-58.4059662231588,0 days 00:08:58.000000000,2019-01-14 13:45:47,116.0,Hospital Alemán,Beruti y Ecuador,,-34.592104240900895,-58.4025983842195,antiguo
155510,,,2019-06-03 16:19:56,76.0,Ayacucho,"Ayacucho y Peron, Juan Domingo, Tte. General",20.0,-34.6074084,-58.3950548,0 days 00:17:07.000000000,2019-06-03 16:37:03,149.0,LIMA,Mexico y Lima,16.0,-34.6153266,-58.3813642,nuevo
249333,,,2019-07-17 18:12:57,249.0,LEONARDO PEREYRA,California 2990,16.0,-34.649843,-58.388562,0 days 00:08:27.000000000,2019-07-17 18:21:24,249.0,LEONARDO PEREYRA,California 2990,16.0,-34.649843,-58.388562,nuevo
151758,,,2019-06-23 15:05:23,249.0,LEONARDO PEREYRA,California 2990,16.0,-34.649843,-58.388562,0 days 00:21:01.000000000,2019-06-23 15:26:24,249.0,LEONARDO PEREYRA,California 2990,16.0,-34.649843,-58.388562,nuevo
405864,,,2019-07-16 11:48:39,401.0,Ramón Falcon,"Falcon, Ramon L.,Cnel. 3792",20.0,-34.63476179999999,-58.4795922,0 days 00:41:45.000000000,2019-07-16 12:30:24,332.0,Nogoya Y Argerich,Argerich 3018,16.0,-34.602133,-58.490891000000005,nuevo
316720,,,2019-06-10 15:35:51,39.0,CONGRESO II,Rivadavia Av. y Parana,20.0,-34.6092213,-58.38769250000001,0 days 00:19:25.000000000,2019-06-10 15:55:16,92.0,Salcedo,Salcedo 2908,20.0,-34.6316444,-58.40533860000001,nuevo
415999,,,2019-07-21 18:42:14,180.0,CASTRO Y MEXICO,Castro 680,20.0,-34.619775,-58.420492,0 days 00:18:56.000000000,2019-07-21 19:01:10,219.0,Las Casas,Las Casas 3587,16.0,-34.635173200000004,-58.415703500000006,nuevo
32927,,,2019-06-08 15:55:53,233.0,Plaza República De Mexico,La Pampa 693,24.0,-34.553976500000005,-58.43603670000001,0 days 00:49:30.000000000,2019-06-08 16:45:23,166.0,Cementerio de Recoleta,"Lopez, Vicente 2000",20.0,-34.589189700000006,-58.393250699999996,nuevo
282496_0,42.0,MASCULINO,2019-01-31 08:22:46,87.0,Guayaquil,Guayaquil 213 y Doblas,,-34.6198285372612,-58.431535896984606,0 days 00:16:03.000000000,2019-01-31 08:38:49,146.0,Hospital Francés,Hospital Francés: Carlos Calvo y La Rioja,,-34.6221944542981,-58.4077875519753,antiguo
5573,,,2019-03-09 09:56:40,27.0,Montevideo,Cordoba Av. y Montevideo,16.0,-34.599068,-58.3900887,0 days 00:13:48.000000000,2019-03-09 10:10:28,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,nuevo
170787,,,2019-06-05 16:50:10,104.0,Federico Lacroze,Guzman Av. 1100,30.0,-34.587617,-58.455212,0 days 00:28:54.000000000,2019-06-05 17:19:04,94.0,GÚZMAN,Guzman 129,30.0,-34.591511,-58.449652,nuevo
161222,,,2019-07-24 22:31:08,212.0,Velasco,"Ramirez De Velasco, Juan 285",20.0,-34.600164,-58.434982999999995,0 days 00:19:55.000000000,2019-07-24 22:51:03,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,nuevo
14017_0,47.0,FEMENINO,2019-02-21 20:01:25,116.0,Hospital Alemán,Beruti y Ecuador,,-34.592104240900895,-58.4025983842195,0 days 00:46:41.000000000,2019-02-21 20:48:06,129.0,Velasco,Velasco 285 entre Julián Álvarez y Lavalleja,,-34.600164664861104,-58.434954874725705,antiguo
153235,,,2019-07-29 13:24:16,40.0,Sarmiento,Sarmiento 481,16.0,-34.604461,-58.373499,0 days 00:06:19.000000000,2019-07-29 13:30:35,,Ingeniero Butty,,,,,nuevo
34864_0,33.0,MASCULINO,2019-01-22 17:14:54,140.0,Las Casas,Las Casas 3587 entre Av. Boedo y Alzaga,,-34.635148035031,-58.415775044145796,0 days 00:25:36.000000000,2019-01-22 17:40:30,165.0,Plaza Monseñor Miguel de Andrea,Plaza Monseñor Miguel de Andrea (Anchorena 900),,-34.597763577063304,-58.40785166335999,antiguo
252505,,,2019-06-05 18:50:14,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,0 days 00:43:19.000000000,2019-06-05 19:33:33,57.0,BELGRANO,Balcarce 482,16.0,-34.6134468,-58.3706051,nuevo
151071_0,27.0,MASCULINO,2019-01-05 03:06:16,18.0,Independencia,Av. Independencia y 9 de Julio,,-34.6173731525033,-58.3804806550249,0 days 00:31:39.000000000,2019-01-05 03:37:55,18.0,Independencia,Av. Independencia y 9 de Julio,,-34.6173731525033,-58.3804806550249,antiguo
101646,,,2019-05-11 10:32:39,84.0,Lavalle,Ayacucho 595,20.0,-34.602320299999995,-58.395514399999996,0 days 00:16:37.000000000,2019-05-11 10:49:16,46.0,Chile,Peru 718,18.0,-34.6163012,-58.37437489999999,nuevo
73309,,,2019-07-10 13:28:12,257.0,Plaza Marcos Sastre,Miller y Monroe,24.0,-34.570828999999996,-58.481232999999996,0 days 00:41:54.000000000,2019-07-10 14:10:06,288.0,MIRO,Miro 1684,20.0,-34.6404886,-58.4429517,nuevo
235568,,,2019-07-23 09:41:55,219.0,Las Casas,Las Casas 3587,16.0,-34.635173200000004,-58.415703500000006,0 days 00:26:47.000000000,2019-07-23 10:08:42,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,nuevo
86713,,,2019-05-29 10:46:27,205.0,F.J.Santamaria de Oro,Fray Justo Santamaria De Oro y Guatemala,16.0,-34.583273299999995,-58.427956200000004,0 days 00:34:03.000000000,2019-05-29 11:20:30,241.0,Villa del Parque,"Gutierrez, Ricardo 3105",12.0,-34.600874,-58.494122999999995,nuevo
376407,,,2019-07-07 20:47:58,222.0,Godoy Cruz y Libertador,Godoy Cruz 3279,20.0,-34.5727715,-58.4206642,0 days 00:24:48.000000000,2019-07-07 21:12:46,214.0,Armenia y Gorriti,Armenia 1525,16.0,-34.5905808,-58.428962399999996,nuevo
25432,,,2019-03-14 16:21:40,31.0,Padilla,"Padilla y Alvarez, Julian",20.0,-34.6032081,-58.43964570000001,0 days 00:13:07.000000000,2019-03-14 16:34:47,96.0,Carlos Gardel,Guardia Vieja 3302,20.0,-34.6027814,-58.4116586,nuevo
385640,,,2019-07-19 08:25:41,230.0,PLAZA CASTELLI,Echeverria 3249,16.0,-34.5678255,-58.4645037,0 days 00:10:30.000000000,2019-07-19 08:36:11,257.0,Plaza Marcos Sastre,Miller y Monroe,24.0,-34.570828999999996,-58.481232999999996,nuevo
3820,,,2019-07-13 14:15:09,214.0,Armenia y Gorriti,Armenia 1525,16.0,-34.5905808,-58.428962399999996,0 days 00:19:06.000000000,2019-07-13 14:34:15,104.0,Federico Lacroze,Guzman Av. 1100,30.0,-34.587617,-58.455212,nuevo
354214,,,2019-07-19 12:36:14,54.0,Acuña de Figueroa,"Lavalle y Acuña De Figueroa, Francisco",20.0,-34.598118299999996,-58.42198440000001,0 days 00:10:13.000000000,2019-07-19 12:46:27,66.0,Billinghurst,"Carcova, De La 3508",20.0,-34.5945475,-58.4138713,nuevo
33992,,,2019-07-29 14:19:31,253.0,Boedo & Venezuela,Boedo Av. y Republica Bolivariana De Venezuela,20.0,-34.617280799999996,-58.4167728,0 days 00:15:18.000000000,2019-07-29 14:34:49,86.0,SAAVEDRA,Saavedra 1019,20.0,-34.6212681,-58.401680799999994,nuevo
529252_0,22.0,MASCULINO,2019-01-06 11:31:45,31.0,Padilla,Padilla y Warnes Av,,-34.603162361388605,-58.439709218240296,0 days 00:14:39.000000000,2019-01-06 11:46:24,134.0,Don Bosco,Don Bosco y Virrey LIniers,,-34.6118758790199,-58.4155158417582,antiguo
